marketplace	customer_id	review_id	product_id	product_parent	product_title	product_category	star_rating	helpful_votes	total_votes	vine	verified_purchase	review_headline	review_body	review_date
US	51902753	R1VVLBKLGFDDGX	0345315227	284653366	3001: The Final Odyssey	Books	1	3	5	N	N	Can you say Shallow?	Has ACC, the greatest SF writer in history forgotten how to develop characters.  Most of the main characters in the book - Chandler, Khan, Indra showed such promise, but were simply cast out before they even became interesting. This book is so full of \\"non-answers\\" that ACC needs to write another book (3002 maybe)to fix all the problems (maybe Gentry Lee should help this time.)  I felt like whole chapters were missing. <br /> The \\"climax\\" of 3001, if you call it that, was so weak that it makes you think ACC wanted you to get through it fast so he could pat himself on the back for the  last twenty pages. <br /> And, did I miss something, or didn't Bowman mention something about a higher power than the Monoliths.  ACC threw this out and then blew it off like everything else, like further explaining the Monoliths.  They are certainly more than just a Super-computer. <br /> Also, wouldn't Poole have even tried to find out what happened to his family, friends, etc. a thousand years back (Yea, I know info. was lost, but you gotta try) <br /> When an author apologizes for a book before it starts and after its finished, you know there are problems.  I hope ACC straightens this out. It certainly does not end the mystery. <br />	1997-07-10
US	53086085	RN8PT9247CBP5	0345315227	284653366	3001: The Final Odyssey	Books	2	1	2	N	N	Great author in decline is sad to see...	While I read all the Sci-Fi giants as a teenager, Clarke was myfavorite.  His early collections were some of the best Sci-Fi everdone.  So it was a great disappointment reading 3001, to see how far he has fallen.  3001 seemed to be vehicle for Clarke to trot all of his \\"inventions\\", such as the space elevator/orbital ring, exploration of the solar system, and various colonies throughout the solar system. I did like the bringing back of Frank Poole, but having the artifact of a race a million years ahead of laid low by a computer virus? Preposterous!  The book was at best anticlimatic, almost none of the big questions were answered.  Sad.	1997-07-10
US	52897590	RL6DLS4O4ONNE	1563523302	826470409	The Millionaire Next Door: The Surprising Secrets of America's Wealthy	Books	4	11	12	N	N	Insightful	A wise man once said, &quot;If you want to be wealthy, you need to study wealth.&quot;  That is exactly what  best-selling authors, Stanley and Danko, have done for the last twenty years.   I would like to congratulate these two authors for their clear and entertaining way of presenting their findings.  The message they share in their book The Millionaire Next Door is one of hope and homey wisdom:  the 3,500,000 millionaire households in the US have certain common traits, and you can learn the &quot;secrets&quot; that they live by if you desire personal wealth.     What is notable is what didn't make the list of traits.  Expensive clothes, flashy cars, or high-consumption lifestyles are not the domain of the typical millionaire; they are more characteristic of the chronically over-extended!  A key distinction in this book is the difference between income and wealth.  Even people with a modest income, by following prudent principles, can enjoy great wealth over time.  On the other hand, top income-earners often spend their money as fast as they earn it, leaving them with few accumulated assets over the years.  This insight is particularly useful to young couples like my husband and I.   It is very comforting to know that one is really able to become financially independent and hence free in every sense of the word in this country.    A few puzzling things though: 1) I wonder about the totally neglected mention of the ethnic Chinese( or any other Asian group for that matter)successes in the book.  This calls into question the thoroughness of their research.  2) I was expecting an insighful elaboration of two of the denominators mentioned, ie, &quot;They are proficient in targeting market opportunities&quot; and &quot;They chose the right occupation.&quot;  The authors didn't really do justice to their assertions. 3) I  cannot but help wonder about the quality of life these ordinary millionaires have. While it is a great feeling to have much financial surplus, are theygenerally happy folks who have used their best potential in life.  Are they like Andrew Carnegie who devoted much of his life accumulating wealth and then spent the rest GIVING IT AWAY happily?	1997-07-10
US	52535841	R2C2HQZ7SZW2BK	0425152251	380749586	Sophie's World: A Novel about the History of Philosophy	Books	5	0	0	N	N	This is an amazingly creative exploration of philosophy!	Explore the imagination of a young girl, who at 15 is part of alarger universe that she isn't yet aware of . . . . This bookentertains yet offers that rare gift of simultaneously stimulating the mind. An intriguing blend of history and philosophy, it displays an insightful overview of the history of philosophy that parallels the plot of Sophie's World. The ending, while satisfying, makes you want to become part of the book and continue living the story.	1997-07-10
US	53032587	RJIZ0SOXMR5RY	0812550757	241285325	Speaker for the Dead (The Ender Quintet)	Books	5	0	0	N	N	An interesting sequel	After reading Enders Game I had high expectations of Speaker for the Dead.  I enjoyed the book but found it to be quite different from Card's first in the series.  There is not as much action and more philosophy.  If you read for intrigue, irony, and plot you will greatly enjoy this novel.  If you like lots of action, you may be disappointed.  It is definitely worth reading for the sophisticated SF reader	1997-07-10
US	53032040	R1P3417XRYNB59	0684874350	698161422	Angela's Ashes (The Frank McCourt Memoirs)	Books	4	0	0	N	N	Catharsis and Catholicism	While Mr McCourt unflinchinly shows us the worst aspects of human nature, he also reveals that enduring and surviving can, at times, be beautiful	1997-07-10
US	52045382	RURZCLURYPC5Z	0671721720	65617579	The Honor of the Queen (Honor Harrington Series, Book 2)	Books	5	1	1	N	N	First-rate space opera.	Weber's second saga of Honor Harrington is a fitting follow-up to Basilisk Station.  After reading only the first two books in this series I'm hooked on Honor.  She is a  top-notch character: very likeable, highly capable, yet vulnerable.  One of the unique features of Weber's stories is a more detailed and more believable rationale for high-speed combat between space-ships.  Unlike most authors, he concerns himself with such things as speed, distance, acceleration, and detection of other ships and how these affect tactics and manuevering.  I haven't checked his math, but it all sounds plausible.  My only gripe with Weber so far is that, like Jerry Pournelle, he has a &quot;thing&quot; for monarchy.  Being a died-in-the-wool democrat and republican (both with lower-case letters) all this bowing and scraping to someone's son and heir sometimes rankles, but so far he has made the baddies, the People's Republic of Haven (the ultimate wellfare state) sound repulsive enough to keep me rooting for the Stellar Kingdom of Manticore.  (Weber's universe in these books is a human-dominated one.  There are a few sentient aliens, but none with space-faring technology so far.	1997-07-10
US	53082153	R3H5SWSVWYFRP9	0679735909	627682796	Possession	Books	5	6	6	N	N	Once you get in, it doesn't let you go	I had come back to work after a week's vacation in Cape Cod, mostly spent on a patio reading, when my boss came in to chat.  (Unusual; he's a nice guy but not keen on chatting about non-work matters)  Talk turned to books.  I told him about what I read on vacation and then he asked what my favorite book was.  &quot;Possession by A.S. Byatt&quot;, I answered.  &quot;It takes a while to get into, and for the life of me, I couldn't figure out why I was continuing to read it.  Maybe because it won the Booker Prize, I just wasn't sure.  But once I reached the letters discovered by the two researchers, it became a page-turner.  I was straining to read it in the dark when the train I was on went into a tunnel, because I simply could not put it down.  Definitely the most satisfying reading experience of my life&quot;.  My boss had similar feelings (although not about reading it while a train went into a tunnel).  He recalled a lengthy passage where every single type of flower in a field is described.  Enough already, he wanted to say, I understand!!  But then he later realized, he had a perfect, vivid picture in his mind's eye of that field of flowers.  I guarantee that, after reading this book, you will be left with your own version of my boss' field of flowers in your mind's eye	1997-07-10
US	51721346	R3C2ZK9VO8QBOM	0671004611	466018903	The Day After Roswell	Books	5	2	3	N	N	It's About Time	Absolutely Mind Numbing!  I couldn't put it down. I would have given the book a rating of ten if there had been more copies of memo's and supporting documents, photographs of UFO's, etc.    In my estimation, since Colonel Corso was a young officer at Fort Riley in 1947, he must be near the age of 75 by now.  I believe, like Major Jesse Marcel, he simply wanted to let the world in on what he knew before he passed away and the truth was possibly forever buried with him.      I found it rather strange that the Air Force decided to publish their book &quot;Case Closed&quot; just prior to the release of Colonel Corso's book.  Was this just another attempt to turn everyone's attention away from the truth?    A great read for anyone interested in ufology.	1997-07-10
US	52925905	R1L5GL2BPG1ZOD	0679457313	521720988	The God of Small Things	Books	4	6	8	N	N	Another very talented Indian author	The God of Small Things is, more than anything else, anexquisitely crafted book.  Like a painter, Roy has painted in the tinydetails and rich language that make it a pleasure to read.  Despite having no linear structure, the book is still coherent and one ends with a feeling of having gone full circle.  The young Estha and Rahel and their relationship to everyone and everything around them are wonderfully real.  The lingustic innovations work in evoking an authentic 'child language'.  Roy also sticks faithfully to Kerala, not trying to oversimplify its complexities. Certain episodes are however, clumsily written, like the sexual abuse of Estha by the OrangeDrinkLemonDrink Man, almost as if the obligatory child sex abuse scene had to be inserted.  The older Estha and Rahel were, for me, completely unconvincing, their potentially explosive meeting after so many years is trite and stilted.  In fact, it is fortunate that most of the novel is set in the past.  It is almost as if the author has set up this wonderful story of a family falling apart (Ammu putting little Estha on the train is heartbreaking) and then doesn't know what to do with the adult brother and sister when they meet. Though the author protests that she wasn't thinking of an audience when she wrote (see her interview in amazon.com--why do authors have to pretend they are always in the throes of creative fervour and never think about things like dollar royalties and advances?) this is quite obviously written for a Western audience (why publish in New York otherwise?). That is why I think that while I as an Indian could identify with the children and with all the grown-ups around them, I found the grown up Rahel so unconvincing. I could not imagine too many Indian women living in jeans, studying for 'undergraduate' degrees (it is 'graduate' and 'post graduate', not undergraduate and graduate in India), marrying Americans on impulse and (another fashionable obligatory thing) getting divorced and drifting around-- 'alienated', unable to communicate with the people who brought them up. The older Estha is almost a caricature.  Something about these young Indian authors writing in English makes them evoke India wonderfully well, but they never manage to get into the skin of young adult Indians without falling into the mush of alienation, rootlessness and other fashionable claptrap. Those looking for a powerful larger vision will not find it in this book, this is definitely a well written book about the SMALL things.ound-- 'alienated', unable to communicate with the people who brought them up. The older Estha is almost a caricature.  Something about these young Indian authors writing in English makes them evoke India wonderfully well, but they never manage to get into the skin of young adult Indians without falling into the mush of alienation, rootlessness and other fashionable claptrap. Those looking for a powerful larger vision will not find it in this book, this is definitely a well written book about the SMALL things.	1997-07-10
US	53000481	R2PFAKWBVNX3YG	0425156842	380749586	Sophie's world: a novel about the history of philosophy (Berkeley Signature Edition)	Books	3	0	0	N	N	How disappointing !	I don't understand the commotion about this book.  It is a nice book for someone with no background in philosophy, especially a high school student, but if you have a grasp of the basics this back will provide little extra.  As a novel, it is an utter dissapointment, intellectually unchallenging and well yes silly.  If you already know a little about philosophy, look elsewhere	1997-07-11
US	52990380	RS9GZFBSTNXV3	0425107469	50861192	Watchers	Books	5	0	0	N	N	You must read this book!	&quot;Watchers&quot; was the first Koontz book that I ever read...while I have enjoyed all of his other books, this one was definitely his best	1997-07-11
US	53022695	R3QPI7RBJEFT6Q	086140324X	181852028	The Colour of Magic (Discworld Novels)	Books	5	0	0	N	N	The Earth Is Flat!!	The Discworld (which, Pratchett informs us, is in a distant second-hand set of dimensions and an astral plane that was nevef meant to fly) is, as the name implies, a disc, resting on the four huge elephants Berilia, Tubul, Jerakeen, and T'Phon, who, in turn, stand on the immense turtle Great A'Tuin.  <BR>  Pausing only to include a lengthy footnote about the structure and cosmology of the Disc (which explains why the Disc gods are blamed more than worshipped), Pratchett launches into spoofs and lambastations of the medieval world, tourism, presonified natural forces, the Number of the Beast, the Pern books, imaginary dragons, dimension shifts, the medieval practice of blinding or killing great artisans who have done great works, space exploration, mythology, tides, death...   <br />   I could go on for pages.  Read this and die...   <BR>   ...laughing.   <br />   <br />   -Alan	1997-07-11
US	52783229	R2LK8OYZYWE7RH	0440211727	883917886	A Time to Kill	Books	5	0	0	N	N	ONE OF MY FAVORTIE BOOKS EVER!!!!	This was one of the best books I have ever read, and not just because it has a good script, but because of the way it is written.  Grisham kept me on the edge of my seat, and flippin the pages, I absolutely could not put it down, and if by chance I had to eat or sleep it would knaw on my brain till I picked it up again.     When I would hear Jake Brigance arguing with Rufus Buckley at times I would laugh out loud, and when the case looked doubtfull, I was in low spirits almost depressed that day, and I don't even remember a book ever having an efect like that on me before, this is a masterpeice of reading, and I garuntee to anyone that reads this that if they do they will not be sorry, and will have NO regrets what so ever.	1997-07-12
US	52479575	R2CI6QE54VTR9K	0451169514	380266608	It	Books	5	0	1	N	N	IT?!?! What a funny name for a book!	If you think &quot;IT&quot; is a funny name for a book you must read this one.  There is no other way to describe a monster who is everything your heart has ever desired, while at the same time being your biggest fear.  Which will you see when you die?  Do you call your fantasy by it's first name? Or do you run shrieking into the night &quot;IT!, IT!, oh God It's .....! &quot;  Only IT decides.  Get out the Daffy Duck nightlight of your youth, ... you're gonna need it	1997-07-12
US	52767077	R32MGSXMT9HPXZ	0451450523	22804953	The Last Unicorn	Books	5	0	0	N	N	Touching...Purely Magical in every way	I fell in LOVE with this story when I saw the film as a young child watching it everyday loving being haunted by the red bull each time I saw it.  Now..I've read the book...and I never thought there could be anything better than the movie..but it's true...the book is even more magical that the film.  Touching in every way...this story is pure magic and will suck you in...and make you weep for the beauty that is in this story	1997-07-12
US	53040333	RZNP743YDUXUV	0812550706	401439625	Ender's Game (The Ender Quintet)	Books	4	0	0	N	N	Simple but engaging	If you identify with Ender--a lonely, tough, murderous-yet-sweet-and-innocent hyper-genius child prodigy--you'll love this book. You may also love this book if you like imagining the intricate details of blood-sport events. Beyond that, there isn't much here: a stock plot (executed with grace and precision, but only a couple barely-interesting twists), and precious few sci-fi ideas. Personally, though, I did identify with Ender and found this book very compelling and entertaining	1997-07-12
US	51385414	R29GE4C5QZAU09	0684874350	698161422	Angela's Ashes (The Frank McCourt Memoirs)	Books	5	1	1	N	N	An Instant Classic	One of the best books of the century, if not of all time. This is the book conveying the reality of poverty, without dehumanizing or patronizing the poor. The author lived it and you will relive it, along with tragedy so be prepared for the first harrowing third of the book. After this point the child Frank begins to recover the humour in life. I constantly laughed out loud in public while reading. Be warned that you too shall become an Angela's Ashes evangelist	1997-07-13
US	53030350	R2K3GJPHD8B6SN	067942850X	674569455	Into the Wild	Books	3	0	0	N	N	Need For A Purpose	Krakauer has effectively reconstructed the tragic tale of Chris McCandless' naive and fatal plunge into the Alaska winderness in search of his young man's need for a purpose.  Death is often the catalyst of couriosity and this book does not dissapoint in it's complete analysis of when, how and possibly why McCandless died.  Everyday young men and women set out on similar quests for understanding in unforgiving rural and urban windernesses.  Most live to tell about it.  Some, like McCandless, don't. <br /> 207 pages is quite long for this story that could have been told effectively in a series of magazine articles or as part of a collection of shorter writings. I would hope that McCandless's tragedy will serve as a guiding light for others who seek &quot;the meaning of life&quot; and those who think they are ready to tackle life on the road and/or the true wilderness.	1997-07-13
US	53047036	R8Q0XAY9ODF73	0716703440	914376472	Gravitation	Books	5	3	3	N	N	The Current Cookbook of General Relativity &amp; Gravitation	Not for the Novice or weak of heart!! The Only book in any field that weighs as much as its subject!! Its HUGE!! The paper is the slick heavy type that adds tremendously to its weight and of course, lifetime use is not unusual. It's Multi-level approach is unique and the content is very well thought out.  It is the Primary Textbook in this field at the Graduate Level.   Prerequisites: Geometry of Mathematical Physics by Schutz(Cambridge U Press), Graduate Mechanics and Electrodynamics.	1997-07-13
US	51376733	R244LMLBGA1DIF	0451452739	379678595	2001: a Space Odyssey: 25th Anniversary Edition	Books	5	0	0	N	N	Amazing	Even though I think that the movie is one of my favorites and one of the best of all time, the book was ten times better.  Definately read this	1997-07-13
US	53004765	RWIEJIFFCMDPY	0061002860	121809515	The Murder of Roger Ackroyd	Books	5	0	0	N	N	A mystery that is never solved by the reader	Agatha Christie is noted for great mysteries. This is probably her best.  It is a mystery that the reader will never solve without the help of  Ms. Christie--even though all the clues are given. It is fun to read the book and then check back  to the portions that made the murder so unsolvable. If you haven't read it, do so; if you have read it, do it again.	1997-07-13
US	52989032	RZ55M2WTMWHBX	0385472951	999720718	The Partner	Books	4	0	0	N	N	A good page turner but not his best.	John GRissom's books are a refreshing look into real lifedrama. While this book was fast paced and made you think.It was nothis best, It started to drag in the middle then picked up and gave us that grissom ending that made you just sit and go huh??? She did what?? no.! she didn't....well I'll be she did.	1997-07-14
US	53010235	R1N0KAXOP6NGK9	0679457313	521720988	The God of Small Things	Books	4	0	0	N	N	It is a human story of love,jealousy,conflicts,joy....	I am a senior lecturer in Psychology in the townof Kottayam,near Aymenam,Kerala, the backgroundscenario of the &quot;God of Small Things&quot; The story made me cry,laugh,enjoy and appreciate. Arundhati delves into the inner workings of the human psyche of the each character in the story. I felt sad about Ammu, at the same time happy about her small life joys.  The small things made Estha and Rahel happy.  Velutha though an untouchable , touches all of us very intimately.  The literary style and the author uses is the pace of the novel is amazing. The story flows like the river Meenachil, with no time bounds or cultural limits It uncovers a great deal about the small things about our existence in this big cosmos. I recommend this book to all the readers in the West and East.	1997-07-14
US	52885617	R1SZZ7E4V5WJRM	0380713802	280023223	Neither Here nor There: Travels in Europe	Books	3	7	7	N	N	A rolling stone gathers no moss	This book was a good read.  I felt as if I shared in Bryson's romp around Europe retracing his teenage interrail trip of the early 70's.  I also felt that he had many incisive comments and insights.  I laughed out loud on the subway at the many scenes that were so hilariously described.  Bryson has succeeded in taking the bar-room story into  book form  where he is the teller.  Unfortunately, the book does suffer from its on superficiality.  By the turn of the last few pages, were Bryson says: &quot;I sat trapped.. listening to my idly prattling mind and wished that I could just get up and walk out on myself&quot;?  One  realizes that throughout the book, Bryson has never genuinely interacted with the people on his trip. He sees the characters he meets as pawns for his cultural comments and one-liners. He travels with the air of superiority that is a legacy of the Baedecker days where &quot;foreigners&quot; (i.e. the locals) are reduced to servents and characters in a play. The country and culture becomes a stage, all performed for the sojourner's benefit where the entrance fee  is reserved seat on a train purchased by AmEx. I enjoyed the book, but Bryson's open embrace for this form of whirlwind-travel leaves it a bit empty in the end.	1997-07-14
US	52844008	RJZ8OAWX0U10K	0440178002	191357398	Shogun (Asian Saga)	Books	5	0	0	N	N	Hard to put down	I was a missionary for the Mormon Church and served in Kobe from Aug 94- Aug 96. While ther I was able to see some of the castles and other shrines from the Shogunate period. Clavell's &quot;Shogun&quot; was an action packed adventure and showed some of the differences in the cultures of Japan and the western world. He keeps the action going so the reader wonders what is next	1997-07-14
US	52988917	R3LRS8562H8K4B	0345403959	388609856	Belgarath the Sorcerer (The Belgariad & The Malloreon)	Books	5	0	0	N	N	I may be biased, but it was great!	I've loved Eddings' writing for years, so I greeted the arrival of this book with utter glee. It certainly didn't disappoint, either.  It rehashed some parts, yes.  But these parts were either so exciting I didn't mind, went into greater detail, or showed events from a whole new perspective ( Belgarath's slightly amoral but funny view, as opposed to Polgara's outraged understanding of events, or more often, Garion's befuddled and innocent take.)  I understood, for the first time, the origins of beliefs, traditions, and anger-filled rivalries in this wonderful universe of David Eddings.  I'd say it's a great read for those just getting into the series, old fans who want to return, or anyone who likes good, old-fashioned fantasy	1997-07-14
US	52973554	R1V27Z4M5WBFVL	0679731377	62087535	A History of the World in 10 1/2 Chapters	Books	4	1	1	N	N	Schizophrenic brilliance	A true rarity.  Constructed of eleven independent sections or &quot;chapters&quot; (the half-chapter is one of the most thought provoking essays I have ever read), the book defies classification--it is not a novel with a characters functioning in a linear plot, yet the repeated motifs and themes that link the work make it much more than a collection of short stories.  Through this method Barnes subverts the conventions we use to characterize literature while brilliantly tweaking the noses of religion and love.  In the process the reader must confront both highly personal and academic questions.  An excellent example of post-modernism done right.<br /><br />Is it a good read?  For the most part yes.  The first two stories, of a termite that sneaks aboard Noah's Ark and of terrorists that sneak aboard a luxury liner, are brilliant.  Some of the &quot;chapters&quot;, though, never manage to get going despite their promise. Thankfully &quot;A History&quot; closes as well, if not better, than it opens; the essay &quot;Parenthesis&quot; anchors the work while giving it its soul and &quot;The Dream&quot; gives born-again Christians (and Hitler) the heaven they deserve.<br /><br /> Also of note is the elan with which Barnes throws off styles, at one minute telling a story with an expert journalistic style, the next mastering the epistolary form.  Barnes shows himself to be a virtuoso with rare insight and skill.	1997-07-14
US	52594876	R641KSTT52V0T	044651506X	348227423	Plum Island	Books	4	0	0	N	N	Entertaining Summer Read!	This is the first book by Nelson Demille that I have read.  I really enjoyed it.  It was a fast read, perfect for summer reading.  I thought the characters were well developed and the plot, though predictable, was good.  I guess I really enjoyed it because I lived on eastern Long Island and have seen Plum Island in the distance many times.  Though I doubt that there is buried treasure on Plum Island, the fact that the government does testing of horrible diseases over there is not comforting.  <br />  Try it, you will enjoy it.  It was very entertaining	1997-07-14
US	52913599	RQ8JOB38RQS8M	0671004107	860650224	Contact	Books	5	1	2	N	N	'Contact' will make you believe...	'Contact' is one of those rare gems which educate,  entertain, postulate, and theorize, taking you along for the ride.  It belongs to a genre that I have begun calling &quot;Science Faction&quot; - science fiction stories that are too real and almost possible; stories that could be plucked from the newspaper headlines of tomorrow or next week;  authors like Michael Chrichton.<br />     'Contact' is about discovering a radio message from space and its effect on humanity.  The science is thick but generally explained.  Science and religion are played against each other, not as enemies attempting to destroy each other, but as opposite sides of the same coin and possibly not as different as people might think.  It is a story of journey and discovery, of answering one of our most sought-after questions - 'Are we alone?' - and what happens when we are faced with the possibility of an answer - do we believe enough in ourselves to accept the answer, to respond to it, and to not fear the unknown?	1997-07-14
US	52948538	R1LX2H2CPGUQMW	0684874350	698161422	Angela's Ashes (The Frank McCourt Memoirs)	Books	5	0	0	N	N	Moving and uplifting	I found this book wonderful and uplifting.  It was such a revelation when I realized the voice of the child was aging slowly as the book went on.  I think that's what makes it brilliant.   I know Frank McCourt.  I worked with his wife and knew him before this book was a reality.  But what  I didn't know, was anything about his childhood or  what a wonderful writer he is.  Knowing the man he has become makes this book even more uplifting. Way to go Frank	1997-07-14
US	53093136	R3MWLYTP28Z998	0451193881	966329377	The Shining: Tie In Edition	Books	5	0	1	N	N	447 pages took me two days	In an episode of \\"Friends\\" from a few months ago, wediscover that Joey keeps his copy of \\"The Shining\\" in thefreezer-just to be sure the spooks don't get him at night. I thought it was a dumb joke then. Now I keep my copy of \\"The Shining\\" safely stored the freezer as well. This book, even before the frightening climax at the end (which makes me cry like a baby every time), is truly creepy. When it isn't scaring you with room 217 or Jack's raves, it has a certain eerie undertone. You'll be afraid to go to sleep with this book lying beside you. Read it. Otherwise, you'll be missing out on one of the most moving, frightening, even poignant novels of modern times.	1997-07-14
US	52989401	R33RFXSUACA54	0684833395	458864358	Catch-22	Books	5	0	0	N	N	There is always a catch. Heller explores the 22nd.	Satire, farce and hyperbole have never taken the embodiment that is: Catch 22. An intense, hilarious and deeply macarbe account of modern society in world war two sees many highly symbolic characters - Yossarian, Milo, Dunbar - take to life, empounding a provocative indictment upon bureaucracy, business, authority -- the foundations of society! <BR><BR> This is a must read!  <BR>  [-SwM-]	1997-07-14
US	51773297	R2J5GM4DO8FCMB	0399128964	88529599	Dune	Books	5	0	0	N	N	A truely original masterpiece.	How often does an original idea come along?  What the Lord of the Rings did for fantasy, Dune did for science fiction.  A Desert World peopled by an  entire race devoted to a single great cause!  Often imitated,(Robert Jordan's Aiel come to mind)but never matched for scope and passion, this book brought Science Fiction out of the pulp paperback market and brought it into the main stream.  May the worms of Arrakis live forever!  Ken Barnes (kbarnes@tisd.net)	1997-07-15
US	52522377	R3D6WLLSUGN72H	0151001820	582743995	The Club Dumas	Books	2	3	5	N	N	Perez-Reverte comes undone.	The Flanders Panel was book with such a compelling story that many of the ridiculous idiosyncaries could be masked.  Not so with Perez-Reverte's second effort.  The absurdities are blown up ten-fold, showing the style for what it is -- basic noir.  As with the last book, it's well wrapped in &quot;art&quot;.  The first, great paintings;  with this, great literature  (What next -- a Mozart scandal?  Rand?).  But the booze and cigarettes, guys on the run, sympathetic dames with big breasts in seedy bars, men with too-young women, show the fine line that the author has been treading.  This time, he went to far.  The story is interesting, but at times totally ridiculous.  Pass on this one.  And find out with the third book what this author is really worth	1997-07-15
US	50984285	RDKBHRGUNBXEN	0812550706	401439625	Ender's Game (The Ender Quintet)	Books	5	0	0	N	N	Ender's Game is a great book and everybody should read it.	Ender's Game is a GREAT book that put you in the mind of the main charector Ender Wiggin.  The book create a picture of Ender and his situation in your mind that is so powerful you feel like you've known Ender your entire life.  You can relate Ender to yourself and improve on yourself just by reading the book.  Ender is just a young &quot;prodigy&quot; who is responsible for defending the earth.  If you haven't read this book already I strongly suggest it because in my opinion it is the best science fiction book ever written.	1997-07-15
US	52847687	R28M2AZM259CDI	0694517208	587492563	Men Are from Mars, Women Are from Venus	Books	4	0	0	N	N	Overdoing a single idea?	The opening chapters of this book are riveting.<br />This is good - men and women do not speak the same language. I have always known this but was unable to articulate it as well as John Gray.<br /> We read pieces of it to each other, laughing and giggling we say &quot;yes, that is how you behave&quot; and &quot;now I know why you act that way&quot;.<br /> I continue to read, the chapters take on a certain sameness, this is really overdoing a great concept, a single idea.  I nearly finish the book, but ennui overtakes me.  The book is sitting unopened by my bedside, will I pick it up again?<br /><br />I like the idea, it is the book for new age guys and gals, we need to understand one another, we are different, both in body and mind.  I buy it for my son who has just become engaged - to ensure his relationship continues to grow.<br /><br />Final comments:<br />Destined to gather dust on the shelf.<br /><br /> Kenneth J. Hunt	1997-07-15
US	53020570	R3K5XIB18DBUZY	1563523302	826470409	The Millionaire Next Door: The Surprising Secrets of America's Wealthy	Books	4	0	1	N	Y	Nice work, but let's hear more...	I firmly believe in the principles, having seen it work for several people including my Dad.  I live in an area that is like a case study for the book.<br />  However, like other reviewers, I feel it would have been nice for the authors to tell us how these folks balance their lives.  Although the (car) price per pound thing is factual, I doubt any of the millionaires ever thought or care about this piece of trivia.<br />  I understand not overspending on a car, suit, watch, etc. But what is the best vacation they ever took?  Not spent the most - but the best. What is the most expensive gift they bought their wife on an anniversary? What kind of mutual funds did they pick?<br />  They spend several hours each month addressing their finances.  What are they doing? Do they regularly assess the performance of their stocks, or ???<br />  Did any of them not figure out the MND formula until their late 30's, or do you have to be like this from birth in order to make it into the club?     In other words, what makes them tick, not just the statistics	1997-07-15
US	53049233	R3AJC9XU20KGGX	0345350499	627223385	The Mists of Avalon	Books	2	23	26	N	N	Great Story - No so Great Writing	I just finished reading this book. I think it's a great story and a fascinating perspective. I have to agree, however,  with the lone reviewer who criticizes the writing. I found the character development very erratic, as if Bradley suddenly tires of a character and decides to move on to someone else. Other than Morgaine, most of the characters do not evolve, although some of them  suddenly veer off into an entirely new personality with no little or no explanation at all. (Igraine and Kevin, for instance). Gueneviere, who is throughly detestable, displays occasional, but inexplicable, flashes of humanity, only to instantly revert to her standard sullen peeveishness. Characters commit the most egregious affronts to one another, then appear as old friends at the next feast. Expectations are not met - we are set up to anticipate plot deveolpments which never occur, and there are several contradictions and inplausibilities which I found annoying. I thought that the end of the book was hurried through while Bradley tried to cram in the rest of the Arthurian legend ( and every character ever remotely associated with it). That may be part of the problem with this book - she had too much material to fit in. Still, she had a great idea here and I wish she had taken more time to develop it.  I thought she was at her best when writing about the 'old faith' and she did a admirable job weaving that spell and making you feel the emotions of it. This could have been a great book rather than a good read. I'll still take T.H. White or Mary Stewart for my dose of the Matter of Britain	1997-07-15
US	52932400	R24TYQK50IZ0KP	0553260111	561287091	The Bourne Identity (Bourne Trilogy No.1)	Books	5	0	0	N	N	Who is Jason Bourne ?	A man left for dead is rescued from the sea with a microfilm in his leg. The numbers on the film are the only link to the past of this amnesiac. They will take him to a bank in Zurich, where millions await him along with hired killers, only to find more questions. Who is Jason Bourne and who wants to kill him so much? What is Threadstone 51? Here begins the unusual quest of a tracked man whose past is the key to his future. Unlimited suspense from one cover to anothe	1997-07-16
US	52906480	R2222JXX96M90N	0399142851	529898130	Unnatural Exposure	Books	5	0	0	N	N	PC is stunning once again	In the latest story of Dr. Kay Scarpetta she fights the seen and unseen killers in Virginia.  Once again Kay becomes the target of yet another killer on the loose in Virginia.  With the rturn to the Dr. Scarpetta PC returns to brilliance.  A must read for all even if you've never read PC before.  With a likeable cast of characters that includes her lover Benton Wesley and her neice.  Dr. Scarpetta fights the  demons that haunt Virginia with grace under pressure.  PC is a masterful writer that should recieve the highest acclaim for this lastest masterpiece	1997-07-16
US	53052315	R1XT3Q4TCK1QDR	0061002747	126736904	Murder on the Orient Express	Books	5	1	1	N	N	A classic in Mystery	If you are a mystery reader, this is a classic must-read. The ending is strong, and unexpected. The characters are well developed. The pace of the book is never slow	1997-07-16
US	53044657	R31RA3MGDR3N7Y	0684874350	698161422	Angela's Ashes (The Frank McCourt Memoirs)	Books	2	0	0	N	N	Disappointing but I'm not Irish	I really wanted to enjoy this book based on the high praise it has, almost universally, received. But I found it difficult to read, given both the subject and, more importantly, the narrative voice. That voice might have appealed to me in a short story but wore thin over 60 pages, when I gave up. That's the point at which I realised the style wasn't going to change as Frank grew up--he wasn't just speaking in the voice of a child. I skimmed forward over the rest, which seemed to drone on.But then, I've never appreciated Ulysses either	1997-07-16
